Date,Time,x-booster (km),y-booster (km),z-booster (km),x-moon (km),y-moon (km),z-moon (km)
1/22/2022,4:59:59 AM,134597.2051,-145110.2609,-84878.62271,-381425.7936,46190.08283,54823.90152
1/22/2022,5:59:59 AM,139374.4828,-146436.5029,-87252.38546,-381871.8609,42923.62079,53265.37222
1/22/2022,6:59:59 AM,144069.1651,-147693.3117,-89608.39643,-382283.7437,39653.60926,51702.18192
1/22/2022,7:59:59 AM,148684.7452,-148881.6659,-91944.64769,-382661.3607,36380.30764,50134.49406
1/22/2022,8:59:59 AM,153223.3508,-150008.105,-94264.20288,-383004.6301,33104.11186,48562.40555
1/22/2022,9:59:59 AM,157688.9638,-151073.0598,-96564.08192,-383313.4883,29825.15177,46986.08086
1/22/2022,10:59:59 AM,162082.2581,-152083.421,-98846.0275,-383587.8589,26543.82719,45405.61784
1/22/2022,11:59:59 AM,168902.6625,-155334.3632,-93159.01366,-383827.6797,23260.40598,43821.11478
1/22/2022,12:59:59 PM,173238.7328,-156265.6701,-95272.81798,-384032.8752,19975.15691,42232.80467
1/22/2022,1:59:59 PM,177508.1446,-157149.5285,-97370.35554,-384203.3777,16688.41837,40640.85379
1/22/2022,2:59:59 PM,181715.0244,-157985.6628,-99452.75589,-384339.1496,13400.3973,39045.2275
1/22/2022,3:59:59 PM,185859.9946,-158776.8361,-101519.68,-384440.1123,10111.50203,37446.22712
1/22/2022,4:59:59 PM,189944.2161,-159525.7618,-103572.3963,-384506.2193,6821.942382,35843.953
1/22/2022,5:59:59 PM,193970.6643,-160233.7805,-105608.2221,-384537.4221,3532.063905,34238.5058
1/22/2022,6:59:59 PM,197939.3542,-160903.9767,-107629.6918,-384533.6707,242.0794595,32630.05369
1/22/2022,7:59:59 PM,201853.5638,-161536.9286,-109636.993,-384494.9226,-3047.595081,31018.69798
1/22/2022,8:59:59 PM,208648.2069,-164445.6221,-102418.8019,-384421.1284,-6336.743523,29404.67452
1/22/2022,9:59:59 PM,212524.722,-165029.376,-104278.8483,-384312.2583,-9625.014057,27788.01809
1/22/2022,10:59:59 PM,216348.7644,-165578.2151,-106125.1454,-384168.2674,-12912.18729,26168.96503
1/22/2022,11:59:59 PM,220124.4943,-166094.1601,-107958.6021,-383989.1269,-16197.90839,24547.6177
1/23/2022,12:59:59 AM,223849.1794,-166581.2365,-109780.0497,-383774.8124,-19481.82123,22924.07867
1/23/2022,1:59:59 AM,227525.3979,-167037.2376,-111589.0219,-383525.2845,-22763.76888,21298.58484
1/23/2022,2:59:59 AM,231154.8988,-167464.0571,-113385.7977,-383240.5321,-26043.3257,19671.17205
1/23/2022,3:59:59 AM,234739.2218,-167863.1992,-115168.9055,-382920.5299,-29320.19813,18042.07747
1/23/2022,4:59:59 AM,238277.4038,-168236.7778,-116941.0683,-382565.2573,-32594.15851,16411.40425
1/23/2022,5:59:59 AM,241772.3303,-168581.6965,-118701.9098,-382174.7006,-35864.84382,14779.38966
1/23/2022,6:59:59 AM,248534.5882,-171185.9088,-109984.853,-381748.8489,-39132.02426,13146.003
1/23/2022,7:59:59 AM,252004.2448,-171497.7656,-111615.0727,-381287.701,-42395.26773,11511.54861
1/23/2022,8:59:59 AM,255433.0929,-171784.1604,-113235.3009,-380791.2391,-45654.40819,9876.129837
1/23/2022,9:59:59 AM,258820.0626,-172049.1831,-114845.537,-380259.4692,-48909.07867,8239.850047
1/23/2022,10:59:59 AM,262165.37,-172292.3466,-116446.9632,-379692.4004,-52158.91127,6602.879517
1/23/2022,11:59:59 AM,265471.9314,-172512.0444,-118036.2179,-379090.0279,-55403.66971,4965.455287
1/23/2022,12:59:59 PM,268739.1137,-172712.4092,-119615.1797,-378452.3506,-58643.1168,3327.61364
1/23/2022,1:59:59 PM,271969.2721,-172891.1751,-121185.4463,-377779.3987,-61876.8158,1689.52453
1/23/2022,2:59:59 PM,275161.1765,-173049.1723,-122746.3961,-377071.1763,-65104.52748,51.42451238
1/23/2022,3:59:59 PM,278316.2236,-173188.8572,-124294.9364,-376327.713,-68325.88006,-1586.650462
1/23/2022,4:59:59 PM,281434.5661,-173309.0212,-125835.8896,-375549.0063,-71540.6981,-3224.464274
1/23/2022,5:59:59 PM,284517.6701,-173411.9929,-127366.1671,-374735.1055,-74748.54282,-4861.847898
1/23/2022,6:59:59 PM,287565.948,-173496.5415,-128887.1113,-373886.0251,-77949.17129,-6498.765934
1/23/2022,7:59:59 PM,294309.025,-175791.6724,-118506.6801,-373001.797,-81142.27468,-8134.983174
1/23/2022,8:59:59 PM,297342.2116,-175850.6124,-119917.4003,-372082.4566,-84327.54354,-9770.331496
1/23/2022,9:59:59 PM,300339.6714,-175894.2365,-121321.2108,-371128.0407,-87504.66751,-11404.70972
1/23/2022,10:59:59 PM,303305.511,-175920.2633,-122714.845,-370138.5937,-90673.33658,-13037.88393
1/23/2022,11:59:59 PM,306238.5134,-175932.0055,-124100.0808,-369114.1735,-93833.17441,-14669.82021
1/24/2022,12:59:59 AM,309138.3724,-175927.4028,-125478.0882,-368054.8021,-96983.99999,-16300.2191
1/24/2022,1:59:59 AM,312007.4747,-175905.8398,-126847.2777,-366960.5436,-100125.4359,-17929.04752
1/24/2022,2:59:59 AM,314844.6091,-175870.5723,-128209.5158,-365831.4395,-103257.235,-19556.07357
1/24/2022,3:59:59 AM,317651.3877,-175820.4442,-129562.8668,-364667.5642,-106379.0202,-21181.19869
1/24/2022,4:59:59 AM,320425.7907,-175758.2629,-130908.8937,-363468.9817,-109490.4793,-22804.25847
1/24/2022,5:59:59 AM,323171.57,-175680.9149,-132245.9801,-362235.764,-112591.3014,-24425.02293
1/24/2022,6:59:59 AM,325887.9932,-175588.7892,-133575.7199,-360967.9588,-115681.2364,-26043.39528
1/24/2022,7:59:59 AM,328573.6108,-175484.9614,-134897.9487,-359665.6355,-118759.9698,-27659.27918
1/24/2022,8:59:59 AM,331230.3669,-175368.1996,-136212.8455,-358328.8807,-121827.1922,-29272.38066
1/24/2022,9:59:59 AM,337906.1137,-177360.7931,-124275.6206,-356957.7662,-124882.5877,-30882.67092
1/24/2022,10:59:59 AM,340552.4577,-177223.7339,-125496.4785,-355552.4043,-127925.7837,-32489.92366
1/24/2022,11:59:59 AM,343170.6535,-177076.1782,-126708.9029,-354112.8398,-130956.5926,-34093.97949
1/24/2022,12:59:59 PM,345760.7694,-176915.688,-127916.4756,-352639.1872,-133974.6405,-35694.67986
1/24/2022,1:59:59 PM,348325.0599,-176740.8701,-129115.2915,-351131.5369,-136979.614,-37291.93285
1/24/2022,2:59:59 PM,350860.5684,-176557.2035,-130309.2937,-349589.9703,-139971.2653,-38885.51576
1/24/2022,3:59:59 PM,353369.5919,-176363.2964,-131494.5405,-348014.6147,-142949.2229,-40475.2727
1/24/2022,4:59:59 PM,355852.1711,-176156.5421,-132674.7086,-346405.5521,-145913.2376,-42061.04873
1/24/2022,5:59:59 PM,358308.1835,-175937.429,-133849.688,-344762.8921,-148862.9995,-43642.68988
1/24/2022,6:59:59 PM,360738.2635,-175710.0527,-135015.7978,-343086.7674,-151798.1365,-45220.10864
1/24/2022,7:59:59 PM,363142.8541,-175468.6719,-136176.4635,-341377.249,-154718.4629,-46793.08748
1/24/2022,8:59:59 PM,365521.604,-175220.1316,-137330.2547,-339634.4911,-157623.6144,-48361.41013
1/24/2022,9:59:59 PM,367876.1313,-174959.181,-138476.7202,-337858.6103,-160513.2811,-49924.99225
1/24/2022,10:59:59 PM,370204.058,-174691.7269,-139618.0362,-336049.7342,-163387.1569,-51483.68512
1/24/2022,11:59:59 PM,372506.9845,-174412.445,-140753.7809,-334207.9729,-166244.9992,-53037.276
1/25/2022,12:59:59 AM,374786.3028,-174122.4213,-141882.1752,-332333.4808,-169086.4411,-54585.68374
1/25/2022,1:59:59 AM,381344.1413,-175808.7823,-128426.6877,-330426.3831,-171911.2462,-56128.63303
1/25/2022,2:59:59 AM,383616.3993,-175501.7118,-129475.4056,-328486.8332,-174719.046,-57666.11012
1/25/2022,3:59:59 AM,385862.3652,-175190.5953,-130519.549,-326514.9316,-177509.6632,-59197.8424
1/25/2022,4:59:59 AM,388086.3761,-174867.6965,-131556.9624,-324510.8777,-180282.6788,-60723.75351
1/25/2022,5:59:59 AM,390286.5153,-174535.911,-132589.5996,-322474.8003,-183037.8564,-62243.6386
1/25/2022,6:59:59 AM,392462.7167,-174195.6027,-133617.3701,-320406.853,-185774.8989,-63757.35905
1/25/2022,7:59:59 AM,394616.7796,-173844.5253,-134638.0937,-318307.202,-188493.5161,-65264.71298
1/25/2022,8:59:59 AM,396747.6629,-173485.9944,-135654.0532,-316175.9642,-191193.4633,-66765.62914
1/25/2022,9:59:59 AM,398855.313,-173120.3563,-136665.1631,-314013.3785,-193874.3426,-68259.90848
1/25/2022,10:59:59 AM,400940.2924,-172748.2183,-137669.2222,-311819.5883,-196535.9248,-69747.35365
1/25/2022,11:59:59 AM,403003.84,-172363.5304,-138670.3709,-309594.7174,-199177.9683,-71227.89749
1/25/2022,12:59:59 PM,405044.6244,-171972.9596,-139664.2843,-307339.0276,-201800.0901,-72701.28141
1/25/2022,1:59:59 PM,407062.8691,-171576.9456,-140653.3,-305052.6132,-204402.1051,-74167.44117
1/25/2022,2:59:59 PM,409059.5147,-171169.2291,-141639.184,-302735.6972,-206983.6822,-75626.18559
1/25/2022,3:59:59 PM,411034.1651,-170756.9246,-142617.8688,-300388.5072,-209544.4943,-77077.32532
1/25/2022,4:59:59 PM,412988.6381,-170334.0778,-143591.4178,-298011.1535,-212084.3664,-78520.7366
1/25/2022,5:59:59 PM,414920.415,-169906.9532,-144559.7538,-295603.8952,-214602.9158,-79956.29717
1/25/2022,6:59:59 PM,416832.5878,-169470.0657,-145520.6183,-293166.8831,-217099.9178,-81383.88627
1/25/2022,7:59:59 PM,418723.4641,-169026.5107,-146478.5989,-290700.3801,-219575.0727,-82803.19386
1/25/2022,8:59:59 PM,425111.2631,-170391.0852,-131527.7234,-288204.5184,-222028.1428,-84214.22994
1/25/2022,9:59:59 PM,426995.3674,-169932.8853,-132420.4701,-285679.5549,-224458.8254,-85616.75171
1/25/2022,10:59:59 PM,428856.7306,-169471.7893,-133310.8299,-283125.6878,-226866.8541,-87010.64521
1/25/2022,11:59:59 PM,430698.0975,-169001.9512,-134193.9882,-280543.129,-229251.9735,-88395.73483
1/26/2022,12:59:59 AM,432519.7293,-168523.7001,-135072.3785,-277932.0925,-231613.9313,-89771.8468
1/26/2022,1:59:59 AM,434321.2657,-168040.7505,-135946.21,-275292.8517,-233952.3611,-91138.93541
1/26/2022,2:59:59 AM,436101.1725,-167552.7608,-136817.3985,-272625.5559,-236267.1229,-92496.76723
1/26/2022,3:59:59 AM,437862.4702,-167053.845,-137683.6234,-269930.5078,-238557.8777,-93845.17395
1/26/2022,4:59:59 AM,439602.3831,-166554.1,-138545.0979,-267207.906,-240824.3638,-95184.11479
1/26/2022,5:59:59 AM,441323.6329,-166043.8318,-139401.4718,-264457.9995,-243066.3661,-96513.29938
1/26/2022,6:59:59 AM,443024.674,-165529.9831,-140252.9611,-261680.9894,-245283.6273,-97832.69037
1/26/2022,7:59:59 AM,444706.0541,-165009.3122,-141101.7999,-258877.189,-247475.8247,-99142.12663
1/26/2022,8:59:59 AM,446370.2271,-164479.2402,-141943.3306,-256046.7974,-249642.7883,-100441.3865
1/26/2022,9:59:59 AM,448011.3986,-163948.8902,-142781.808,-253190.1073,-251784.1799,-101730.4376
1/26/2022,10:59:59 AM,449634.9249,-163409.3732,-143617.7603,-250307.32,-253899.8354,-103009.0619
1/26/2022,11:59:59 AM,451240.8993,-162864.5916,-144446.494,-247398.7125,-255989.4929,-104277.1061
1/26/2022,12:59:59 PM,452826.1928,-162313.6031,-145272.0152,-244464.5963,-258052.8393,-105534.4804
1/26/2022,1:59:59 PM,454392.5803,-161757.24,-146094.8577,-241505.175,-260089.7208,-106780.973
1/26/2022,2:59:59 PM,455941.3809,-161196.1539,-146910.2909,-238520.7503,-262099.8187,-108016.5597
1/26/2022,3:59:59 PM,457471.5113,-160626.4008,-147722.6469,-235511.5851,-264082.9578,-109240.9705
1/26/2022,4:59:59 PM,458981.5114,-160055.1182,-148532.1746,-232477.9973,-266038.843,-110454.1229
1/26/2022,5:59:59 PM,465118.3415,-161084.3949,-132236.043,-229420.1791,-267967.3197,-111655.8743
1/26/2022,6:59:59 PM,466621.9702,-160500.0423,-132992.5527,-226338.497,-269868.0606,-112846.1454
1/26/2022,7:59:59 PM,468105.583,-159910.9459,-133746.4306,-223233.2165,-271740.909,-114024.6743
1/26/2022,8:59:59 PM,469571.6055,-159318.111,-134495.7534,-220104.5515,-273585.6502,-115191.4467
1/26/2022,9:59:59 PM,471020.2728,-158717.9663,-135240.2031,-216952.9455,-275401.9656,-116346.2656
1/26/2022,10:59:59 PM,472450.0271,-158110.1316,-135981.8747,-213778.5427,-277189.7566,-117488.9973
1/26/2022,11:59:59 PM,473861.9224,-157502.7616,-136719.0969,-210581.7635,-278948.6851,-118619.571
1/27/2022,12:59:59 AM,475254.8739,-156888.0114,-137453.45,-207362.824,-280678.6541,-119737.7343
1/27/2022,1:59:59 AM,476631.3223,-156266.8291,-138182.9913,-204122.0849,-282379.3577,-120843.4804
1/27/2022,2:59:59 AM,477989.4824,-155642.6083,-138910.1044,-200859.847,-284050.6186,-121936.6214
1/27/2022,3:59:59 AM,479330.1987,-155011.9302,-139632.0428,-197576.3978,-285692.2467,-123017.0319
1/27/2022,4:59:59 AM,480652.6051,-154378.5066,-140351.4667,-194272.0237,-287304.056,-124084.588
1/27/2022,5:59:59 AM,481957.5455,-153738.9006,-141065.6183,-190947.1616,-288885.7642,-125139.1675
1/27/2022,6:59:59 AM,483245.9268,-153093.5312,-141774.7125,-187602.0473,-290437.2306,-126180.6495
1/27/2022,7:59:59 AM,484515.3133,-152445.6291,-142483.623,-184237.028,-291958.2703,-127208.8546
1/27/2022,8:59:59 AM,485768.1176,-151792.2258,-143187.3931,-180852.4147,-293448.6477,-128223.7852
1/27/2022,9:59:59 AM,487003.233,-151136.9831,-143885.972,-177448.5133,-294908.2395,-129225.2046
1/27/2022,10:59:59 AM,488222.1855,-150472.7396,-144581.786,-174025.7476,-296336.7774,-130213.0576
1/27/2022,11:59:59 AM,489422.7644,-149806.7067,-145274.7989,-170584.4095,-297734.1315,-131187.1706
1/27/2022,12:59:59 PM,490606.7296,-149135.6673,-145962.4885,-167124.829,-299100.1264,-132147.431
1/27/2022,1:59:59 PM,491773.9169,-148463.5925,-146645.08,-163647.3758,-300434.543,-133093.7875
1/27/2022,2:59:59 PM,492924.1978,-147782.7626,-147327.2409,-160152.3249,-301737.2452,-134026.1295
1/27/2022,3:59:59 PM,498706.2951,-148485.2193,-129923.421,-156640.1288,-303008.0588,-134944.2289
1/27/2022,4:59:59 PM,499846.7941,-147796.4906,-130563.6988,-153111.0364,-304246.8172,-135848.0968
1/27/2022,5:59:59 PM,500971.2577,-147099.5127,-131204.2743,-149565.4862,-305453.3394,-136737.5667
1/27/2022,6:59:59 PM,502077.8151,-146401.7607,-131839.8113,-146003.7977,-306627.4843,-137612.5325
1/27/2022,7:59:59 PM,503168.469,-145699.9826,-132470.5067,-142426.3416,-307769.0899,-138472.8892
1/27/2022,8:59:59 PM,504240.6114,-144997.5067,-133098.6126,-138833.4862,-308878.0008,-139318.5324
1/27/2022,9:59:59 PM,505297.2765,-144287.3857,-133724.3405,-135225.5979,-309954.0679,-140149.3586
1/27/2022,10:59:59 PM,506337.3944,-143573.3857,-134347.657,-131603.0405,-310997.1483,-140965.2648
1/27/2022,11:59:59 PM,507361.5851,-142855.7906,-134965.9737,-127966.1205,-312007.1273,-141766.149
1/28/2022,12:59:59 AM,508368.2835,-142134.2672,-135581.5565,-124315.3597,-312983.8068,-142551.9094
1/28/2022,1:59:59 AM,509358.4131,-141409.1849,-136194.6198,-120651.0047,-313927.1069,-143322.445
1/28/2022,2:59:59 AM,510332.6054,-140680.8243,-136802.5642,-116973.454,-314836.8634,-144077.7136
1/28/2022,3:59:59 AM,511289.6616,-139944.9626,-137410.2354,-113283.121,-315712.9664,-144817.5563
1/28/2022,4:59:59 AM,512231.3288,-139210.1729,-138010.3918,-109580.4073,-316555.2904,-145541.873
1/28/2022,5:59:59 AM,513154.8285,-138471.8095,-138610.2082,-105865.5926,-317363.7298,-146250.6224
1/28/2022,6:59:59 AM,514064.3192,-137727.0922,-139205.0057,-102139.1906,-318138.1577,-146943.6464
1/28/2022,7:59:59 AM,514956.5488,-136979.2441,-139799.6572,-98401.57795,-318878.4207,-147620.9619
1/28/2022,8:59:59 AM,515832.5426,-136228.6417,-140386.1256,-94653.04745,-319584.5025,-148282.3529
1/28/2022,9:59:59 AM,516692.2012,-135475.3583,-140972.6369,-90894.07325,-320256.2011,-148927.8942
1/28/2022,10:59:59 AM,517535.2413,-134719.4189,-141556.3215,-87124.99584,-320893.4953,-149557.3694
1/28/2022,11:59:59 AM,518363.3013,-133957.3253,-142134.5516,-83346.29782,-321496.2489,-150170.7366
1/28/2022,12:59:59 PM,519174.7321,-133192.7601,-142709.8845,-79558.29721,-322064.4032,-150767.8952
1/28/2022,1:59:59 PM,519970.4679,-132426.0598,-143282.5462,-75761.40789,-322597.8243,-151348.8604
1/28/2022,2:59:59 PM,520749.3111,-131657.014,-143849.3852,-71956.05923,-323096.4626,-151913.4726
1/28/2022,3:59:59 PM,526083.4966,-132029.1659,-125563.1654,-68142.66989,-323560.2506,-152461.6302
1/28/2022,4:59:59 PM,526852.5732,-131249.2273,-126105.3927,-64321.64383,-323989.0759,-152993.3459
1/28/2022,5:59:59 PM,527603.9645,-130466.9898,-126644.859,-60493.27458,-324382.8795,-153508.574
1/28/2022,6:59:59 PM,528340.5032,-129679.1762,-127181.9854,-56658.14907,-324741.6332,-154007.0951
1/28/2022,7:59:59 PM,529061.2349,-128889.7083,-127716.7419,-52816.53841,-325065.2112,-154489.0346
1/28/2022,8:59:59 PM,529765.2142,-128098.4468,-128248.8695,-48968.96461,-325353.6127,-154954.1713
1/28/2022,9:59:59 PM,530453.9742,-127301.774,-128775.6914,-45115.75751,-325606.7659,-155402.5131
1/28/2022,10:59:59 PM,531126.3137,-126503.5646,-129302.6932,-41257.36147,-325824.6133,-155834.0093
1/28/2022,11:59:59 PM,531784.3656,-125700.3305,-129824.5533,-37394.16353,-326007.1395,-156248.5506
1/29/2022,12:59:59 AM,532425.6523,-124895.6491,-130343.6549,-33526.65121,-326154.2409,-156646.198
1/29/2022,1:59:59 AM,533051.0784,-124085.7361,-130859.9663,-29655.15249,-326265.9752,-157026.7251
1/29/2022,2:59:59 AM,533660.6798,-123274.7694,-131373.6888,-25780.14554,-326342.2254,-157390.2473
1/29/2022,3:59:59 AM,534254.4599,-122462.8352,-131884.7927,-21902.05903,-326382.997,-157736.6496
1/29/2022,4:59:59 AM,534832.9857,-121646.0563,-132390.3546,-18021.31645,-326388.3026,-158065.8153
1/29/2022,5:59:59 AM,535394.9938,-120824.225,-132895.6592,-14138.27435,-326358.0535,-158377.8547
1/29/2022,6:59:59 AM,535941.2451,-120005.7815,-133398.4896,-10253.40754,-326292.2991,-158672.5907
1/29/2022,7:59:59 AM,536473.1001,-119178.832,-133895.6803,-6367.125621,-326191.016,-158950.0156
1/29/2022,8:59:59 AM,536988.1782,-118351.1105,-134389.8609,-2479.892474,-326054.1861,-159210.1198
1/29/2022,9:59:59 AM,537487.7435,-117522.9804,-134884.1434,1407.944705,-325881.8271,-159452.8348
1/29/2022,10:59:59 AM,537972.0286,-116690.4756,-135372.6895,5295.871611,-325673.9347,-159678.1467
1/29/2022,11:59:59 AM,538440.3853,-115853.5323,-135858.1337,9183.547311,-325430.5105,-159886.04
1/29/2022,12:59:59 PM,538893.8644,-115016.5515,-136340.9247,13070.51986,-325151.563,-160076.4965
1/29/2022,1:59:59 PM,539331.405,-114175.2854,-136820.5536,16956.28492,-324837.1398,-160249.4393
1/29/2022,2:59:59 PM,539751.5206,-113333.5988,-137299.6627,20840.56734,-324487.256,-160404.846
1/29/2022,3:59:59 PM,544536.4191,-113400.078,-118433.7447,24722.80909,-324101.9203,-160542.7486
1/29/2022,4:59:59 PM,544944.631,-112546.8069,-118896.5662,28602.62864,-323681.1946,-160663.0634
1/29/2022,5:59:59 PM,545336.9166,-111693.6405,-119356.8354,32479.58636,-323225.0955,-160765.8175
1/29/2022,6:59:59 PM,545714.0902,-110836.69,-119814.5228,36353.3036,-322733.6685,-160850.9792
1/29/2022,7:59:59 PM,546076.1417,-109976.0265,-120269.5988,40223.29172,-322206.9775,-160918.514
1/29/2022,8:59:59 PM,546421.3094,-109115.5036,-120721.8221,44089.22991,-321645.0451,-160968.4419
1/29/2022,9:59:59 PM,546751.3476,-108251.4182,-121171.3736,47950.52199,-321047.9653,-161000.7234
1/29/2022,10:59:59 PM,547066.2474,-107383.8412,-121618.2236,51806.90246,-320415.7375,-161015.4299
1/29/2022,11:59:59 PM,547366.9585,-106513.0302,-122062.5566,55657.84001,-319748.4916,-161012.4604
1/30/2022,12:59:59 AM,547649.8274,-105642.479,-122503.7015,59502.95998,-319046.2556,-160991.881
1/30/2022,1:59:59 AM,547917.7414,-104772.824,-122942.2702,63341.84276,-318309.1282,-160953.6421
1/30/2022,2:59:59 AM,548170.3045,-103895.8004,-123377.8036,67174.05984,-317537.1596,-160897.8046
1/30/2022,3:59:59 AM,548406.3604,-103019.5237,-123813.1919,70999.19508,-316730.4623,-160824.3136
1/30/2022,4:59:59 AM,548627.8414,-102140.3018,-124242.9954,74816.82859,-315889.128,-160733.1682
1/30/2022,5:59:59 AM,548833.1928,-101257.9167,-124669.6716,78626.47331,-315013.2146,-160624.4781
1/30/2022,6:59:59 AM,549023.7304,-100372.6853,-125096.3321,82427.7797,-314102.8701,-160498.1239
1/30/2022,7:59:59 AM,549197.9956,-99488.53815,-125517.0992,86220.31716,-313158.1531,-160354.21
1/30/2022,8:59:59 AM,549357.1998,-98597.51852,-125937.573,90003.66946,-312179.1838,-160192.725
1/30/2022,9:59:59 AM,549500.1359,-97707.73109,-126352.0915,93777.41366,-311166.0628,-160013.7117
1/30/2022,10:59:59 AM,549628.238,-96815.38001,-126766.4777,97541.13536,-310118.9248,-159817.1533
1/30/2022,11:59:59 AM,549739.4834,-95924.30114,-127177.5537,101294.4668,-309037.8676,-159603.0874
1/30/2022,12:59:59 PM,549836.2289,-95026.74037,-127585.5109,105036.8696,-307923.0227,-159371.6058
1/30/2022,1:59:59 PM,549917.0809,-94130.76392,-127990.3195,108768.1106,-306774.5451,-159122.5707
1/30/2022,2:59:59 PM,549983.4105,-93228.44413,-128391.95,112487.5807,-305592.5497,-158856.1824
1/30/2022,3:59:59 PM,554130.5209,-93015.51044,-109247.264,116195.0283,-304377.151,-158572.4118
1/30/2022,4:59:59 PM,554179.5577,-92108.23864,-109645.9946,119890.0318,-303128.5003,-158271.284
1/30/2022,5:59:59 PM,554212.7478,-91198.68618,-110044.6677,123572.1176,-301846.7784,-157952.8219
1/30/2022,6:59:59 PM,554230.4805,-90291.12739,-110437.8068,127240.9073,-300532.1076,-157617.1029
1/30/2022,7:59:59 PM,554232.0481,-89377.24256,-110830.6338,130896.0323,-299184.642,-157264.1452
1/30/2022,8:59:59 PM,554218.2777,-88461.37813,-111220.588,134537.0716,-297804.5648,-156893.9648
1/30/2022,9:59:59 PM,554188.5288,-87547.63439,-111607.6393,138163.6335,-296391.9947,-156506.6895
1/30/2022,10:59:59 PM,554143.1091,-86627.86933,-111991.562,141775.3594,-294947.1317,-156102.274
1/30/2022,11:59:59 PM,554082.7709,-85706.40469,-112375.4354,145371.7922,-293470.1095,-155680.8992
1/31/2022,12:59:59 AM,554005.4914,-84787.12254,-112756.1169,148952.5852,-291961.168,-155242.4584
1/31/2022,1:59:59 AM,553913.0497,-83862.1215,-113130.8581,152517.331,-290420.4325,-154787.1287
1/31/2022,2:59:59 AM,553804.1032,-82939.51358,-113505.2588,156065.6072,-288848.1361,-154314.9141
1/31/2022,3:59:59 AM,553680.403,-82011.39594,-113876.5717,159597.1303,-287244.4144,-153825.8735
1/31/2022,4:59:59 AM,553539.2302,-81085.67006,-114247.2789,163111.4644,-285609.4914,-153320.0646
1/31/2022,5:59:59 AM,553383.8327,-80154.66037,-114612.123,166608.2597,-283943.5206,-152797.6004
1/31/2022,6:59:59 AM,553210.969,-79226.18775,-114976.2955,170087.0931,-282246.7674,-152258.4778
1/31/2022,7:59:59 AM,553023.3146,-78292.49713,-115337.2539,173547.6132,-280519.4014,-151702.8069
1/31/2022,8:59:59 AM,552819.723,-77361.70316,-115694.9679,176989.481,-278761.6217,-151130.6391
1/31/2022,9:59:59 AM,552599.7988,-76425.62273,-116051.9083,180412.2934,-276973.6436,-150542.0819
1/31/2022,10:59:59 AM,552363.5357,-75492.52409,-116402.6316,183815.7095,-275155.6816,-149937.184
1/31/2022,11:59:59 AM,552111.8921,-74554.42392,-116752.7179,187199.373,-273307.9359,-149316.0504
1/31/2022,12:59:59 PM,551843.8996,-73615.35861,-117099.2265,190562.9086,-271430.6901,-148678.6698
1/31/2022,1:59:59 PM,551559.9644,-72675.45643,-117445.0283,193905.9291,-269524.1185,-148025.2608
1/31/2022,2:59:59 PM,551259.6781,-71734.73697,-117787.1846,197228.1681,-267588.4752,-147355.7518
1/31/2022,3:59:59 PM,554696.8052,-71275.61383,-98665.27439,200529.2357,-265623.9495,-146670.3602
1/31/2022,4:59:59 PM,554376.955,-70329.01925,-99018.41474,203808.7867,-263630.8026,-145969.1285
1/31/2022,5:59:59 PM,554041.6113,-69377.80596,-99365.62216,207066.4762,-261609.3029,-145252.0984
1/31/2022,6:59:59 PM,553688.8046,-68429.98968,-99712.2798,210301.9735,-259559.651,-144519.4275
1/31/2022,7:59:59 PM,553320.9912,-67477.76977,-100055.8219,213514.933,-257482.1311,-143771.1562
1/31/2022,8:59:59 PM,552935.2306,-66524.95284,-100398.5628,216705.0222,-255376.9598,-143007.4412
1/31/2022,9:59:59 PM,552534.4432,-65571.968,-100735.4207,219871.9561,-253244.418,-142228.2637
1/31/2022,10:59:59 PM,552116.6855,-64618.65593,-101071.5833,223015.3845,-251084.718,-141433.8383
1/31/2022,11:59:59 PM,551683.3947,-63661.19475,-101407.1892,226134.9454,-248898.1574,-140624.2626
2/1/2022,12:59:59 AM,551232.627,-62703.50891,-101739.1487,229230.3807,-246684.9813,-139799.5755
2/1/2022,1:59:59 AM,550765.3624,-61745.78863,-102067.6072,232301.3721,-244445.4623,-138959.8742
2/1/2022,2:59:59 AM,550282.5813,-60788.21772,-102392.7129,235347.5846,-242179.8633,-138105.3149
2/1/2022,3:59:59 AM,549781.8373,-59830.60057,-102716.7505,238368.7422,-239888.4317,-137235.9951
2/1/2022,4:59:59 AM,549265.0312,-58869.18333,-103037.1805,241364.4852,-237571.5052,-136352.0127
2/1/2022,5:59:59 AM,548730.8057,-57911.98181,-103356.6441,244334.5796,-235229.3033,-135453.4656
2/1/2022,6:59:59 AM,548180.9234,-56947.15457,-103672.4264,247278.7082,-232862.1364,-134540.4519
2/1/2022,7:59:59 AM,547614.1257,-55986.74917,-103984.4933,250196.6187,-230470.2195,-133613.1297
2/1/2022,8:59:59 AM,547029.7582,-55022.72416,-104295.2899,253087.9547,-228053.9214,-132671.5982
2/1/2022,9:59:59 AM,546428.8894,-54059.29595,-104602.2952,255952.4644,-225613.4721,-131716.0167
2/1/2022,10:59:59 AM,545811.5251,-53096.54093,-104905.4749,258789.8689,-223149.242,-130746.3664
2/1/2022,11:59:59 AM,545176.5649,-52130.4288,-105207.2614,261599.9209,-220661.3979,-129762.9272
2/1/2022,12:59:59 PM,544524.2228,-51169.0687,-105507.7971,264382.3257,-218150.3085,-128765.7412
