Date,Time,x-booster (km),y-booster (km),z-booster (km),x-moon (km),y-moon (km),z-moon (km)
2/19/2022,2:59:59 PM,596014.1301,-227496.3429,-224640.2587,-379167.687,-46040.05187,8037.581688
2/19/2022,3:59:59 PM,596670.8628,-226807.9341,-225299.8472,-378655.8203,-49321.68436,6378.499554
2/19/2022,4:59:59 PM,597314.137,-226123.2778,-225956.7671,-378108.6319,-52598.48119,4718.959342
2/19/2022,5:59:59 PM,597950.7078,-225430.0836,-226611.5023,-377526.1421,-55870.07895,3059.054973
2/19/2022,6:59:59 PM,598576.4006,-224736.7465,-227263.7003,-376908.3649,-59136.17945,1399.013545
2/19/2022,7:59:59 PM,599192.0491,-224043.6271,-227913.8404,-376255.3292,-62396.41832,-261.1377176
2/19/2022,8:59:59 PM,600191.6448,-223487.5438,-227384.989,-375567.0454,-65650.56189,-1921.171902
2/19/2022,9:59:59 PM,601180.1552,-222935.1416,-226852.1126,-374843.5497,-68898.24479,-3580.862322
2/19/2022,10:59:59 PM,602161.5458,-222373.0263,-226314.9039,-374084.8697,-72139.16664,-5240.182032
2/19/2022,11:59:59 PM,603132.6042,-221809.9983,-225773.2271,-373291.0376,-75373.02677,-6898.904663
2/20/2022,12:59:59 AM,604095.756,-221242.0199,-225227.6045,-372462.0884,-78599.52407,-8556.870596
2/20/2022,1:59:59 AM,605048.4841,-220673.1943,-224677.7319,-371598.0603,-81818.35702,-10213.92044
2/20/2022,2:59:59 AM,605993.9747,-220094.7583,-224123.6376,-370699.0098,-85029.15908,-11869.89505
2/20/2022,3:59:59 AM,606927.4524,-219519.9819,-223565.1853,-369764.981,-88231.62804,-13524.7019
2/20/2022,4:59:59 AM,607854.4738,-218935.9558,-223003.0587,-368796.0253,-91425.46243,-15178.11603
2/20/2022,5:59:59 AM,608771.8795,-218351.5605,-222437.1188,-367792.1958,-94610.3602,-16829.97916
2/20/2022,6:59:59 AM,609679.4597,-217761.7727,-221866.7422,-366753.5487,-97786.01921,-18480.13339
2/20/2022,7:59:59 AM,610577.3361,-217171.6815,-221292.7724,-365680.1613,-100952.0734,-20128.42117
2/20/2022,8:59:59 AM,611468.7009,-216572.4591,-220715.0695,-364572.0762,-104108.2838,-21774.75153
2/20/2022,9:59:59 AM,612347.912,-215977.1576,-220133.3378,-363429.3665,-107254.3501,-23418.83532
2/20/2022,10:59:59 AM,613219.6154,-215372.4486,-219547.7718,-362252.1326,-110389.8416,-25060.64855
2/20/2022,11:59:59 AM,614080.6485,-214767.2754,-218958.4003,-361040.419,-113514.586,-26699.90312
2/20/2022,12:59:59 PM,614935.062,-214153.0738,-218365.4042,-359794.3133,-116628.216,-28336.57582
2/20/2022,1:59:59 PM,615778.1076,-213543.2686,-217768.9752,-358513.9054,-119730.4336,-29970.3797
2/20/2022,2:59:59 PM,616613.5378,-212924.1621,-217168.8233,-357199.2912,-122820.8727,-31601.2924
2/20/2022,3:59:59 PM,617060.9872,-212175.0346,-217763.9803,-355850.5479,-125899.2993,-33229.02823
2/20/2022,4:59:59 PM,617499.8061,-211422.4552,-218357.1487,-354467.7608,-128965.4117,-34853.49991
2/20/2022,5:59:59 PM,617929.0897,-210666.1511,-218947.9933,-353051.0529,-132018.8513,-36474.48903
2/20/2022,6:59:59 PM,618349.728,-209906.4636,-219536.8134,-351600.5233,-135059.3201,-38091.84372
2/20/2022,7:59:59 PM,619141.3649,-209276.7658,-218922.9409,-350116.2438,-138086.5797,-39705.47842
2/20/2022,8:59:59 PM,619924.6325,-208642.745,-218305.7646,-348598.367,-141100.2104,-41315.24241
2/20/2022,9:59:59 PM,620698.5562,-208004.11,-217685.1619,-347046.9658,-144100.0435,-42920.85447
2/20/2022,10:59:59 PM,621464.0654,-207361.2103,-217061.3095,-345462.1953,-147085.6599,-44522.2311
2/20/2022,11:59:59 PM,622217.8327,-206718.0001,-216433.6064,-343844.1195,-150056.8858,-46119.22386
2/21/2022,12:59:59 AM,622964.0503,-206070.895,-215803.0221,-342192.9424,-153013.251,-47711.61959
2/21/2022,1:59:59 AM,623700.8418,-205419.3082,-215169.1241,-340508.6989,-155954.6396,-49299.3369
2/21/2022,2:59:59 AM,624429.1392,-204763.5846,-214532.0844,-338791.6028,-158880.5851,-50882.16432
2/21/2022,3:59:59 AM,625147.9655,-204103.4407,-213891.7876,-337041.7278,-161790.9164,-52459.95667
2/21/2022,4:59:59 AM,625856.7232,-203443.7537,-213248.5712,-335259.233,-164685.2855,-54032.56962
2/21/2022,5:59:59 AM,626556.0269,-202779.735,-212601.9864,-333444.2823,-167563.3465,-55599.85967
2/21/2022,6:59:59 AM,627246.7086,-202111.6916,-211952.5365,-331596.964,-170424.9342,-57161.61914
2/21/2022,7:59:59 AM,627927.8412,-201439.3614,-211299.9425,-329717.478,-173269.6476,-58717.70647
2/21/2022,8:59:59 AM,628600.31,-200763.0664,-210644.5381,-327805.9692,-176097.2042,-60267.98103
2/21/2022,9:59:59 AM,629263.2379,-200082.5632,-209985.878,-325862.5636,-178907.3843,-61812.23824
2/21/2022,10:59:59 AM,629916.0107,-199402.7361,-209324.4617,-323887.4326,-181699.8455,-63350.40433
2/21/2022,11:59:59 AM,630560.0685,-198719.0429,-208660.3156,-321880.739,-184474.3144,-64882.27677
2/21/2022,12:59:59 PM,631194.4311,-198031.2113,-207993.3347,-319842.6713,-187230.4582,-66407.71892
2/21/2022,1:59:59 PM,631819.128,-197339.2897,-207323.3799,-317773.3562,-189968.0575,-67926.59518
2/21/2022,2:59:59 PM,632071.4464,-196530.5387,-207867.201,-315673.0088,-192686.7957,-69438.64183
2/21/2022,3:59:59 PM,632314.8642,-195719.0304,-208409.2426,-313541.7737,-195386.3891,-70943.85466
2/21/2022,4:59:59 PM,632547.0977,-194909.1327,-208949.0172,-311379.8389,-198066.581,-72441.97232
2/21/2022,5:59:59 PM,632771.8423,-194091.9472,-209486.9757,-309187.3745,-200727.1038,-73932.86376
2/21/2022,6:59:59 PM,632985.403,-193276.4456,-210022.6293,-306964.5771,-203367.6306,-75416.46326
2/21/2022,7:59:59 PM,633559.0961,-192570.4966,-209340.2372,-304711.6553,-205987.9198,-76892.44913
2/21/2022,8:59:59 PM,634123.8891,-191860.941,-208655.4516,-302428.8012,-208587.6428,-78360.82227
2/21/2022,9:59:59 PM,634678.901,-191147.5488,-207967.8303,-300116.1703,-211166.601,-79821.39195
2/21/2022,10:59:59 PM,635224.9752,-190430.6118,-207277.87,-297773.9932,-213724.4927,-81273.96886
2/21/2022,11:59:59 PM,635760.2642,-189709.614,-206585.0025,-295402.4929,-216261.012,-82718.42905
2/22/2022,12:59:59 AM,636286.1187,-188990.0349,-205890.1491,-293001.8313,-218775.9675,-84154.58588
2/22/2022,1:59:59 AM,636803.4953,-188262.124,-205192.5728,-290572.2357,-221269.0581,-85582.31789
2/22/2022,2:59:59 AM,637310.4473,-187535.4127,-204492.9362,-288113.9251,-223739.9768,-87001.56851
2/22/2022,3:59:59 AM,637809.7411,-186800.6808,-203791.096,-285627.1298,-226188.5073,-88412.02764
2/22/2022,4:59:59 AM,638297.6694,-186066.9493,-203086.956,-283112.0341,-228614.3985,-89813.64134
2/22/2022,5:59:59 AM,638775.6274,-185329.6318,-202380.3758,-280568.8755,-231017.3612,-91206.29314
2/22/2022,6:59:59 AM,639245.8582,-184584.3787,-201671.6749,-277997.9194,-233397.1305,-92589.74104
2/22/2022,7:59:59 AM,639705.6552,-183840.5146,-200960.8792,-275399.3149,-235753.5112,-93963.93469
2/22/2022,8:59:59 AM,640155.4291,-183093.1613,-200247.7269,-272773.3721,-238086.1969,-95328.63507
2/22/2022,9:59:59 AM,640596.034,-182342.601,-199532.7041,-270120.2843,-240394.9493,-96683.79432
2/22/2022,10:59:59 AM,641026.5324,-181588.6036,-198815.5509,-267440.3257,-242679.5188,-98029.17641
2/22/2022,11:59:59 AM,641447.8781,-180831.4773,-198096.4116,-264733.6922,-244939.672,-99364.736
2/22/2022,12:59:59 PM,641859.0836,-180070.9801,-197375.1983,-262000.6489,-247175.1549,-100690.3029
2/22/2022,1:59:59 PM,642259.7517,-179312.0753,-196652.2231,-259241.4323,-249385.7753,-102005.6457
2/22/2022,2:59:59 PM,642304.5768,-178448.7989,-197152.5741,-256456.3598,-251571.1604,-103310.7856
2/22/2022,3:59:59 PM,642339.4217,-177583.2568,-197650.7028,-253645.5967,-253731.2284,-104605.4314
2/22/2022,4:59:59 PM,642364.1851,-176715.4584,-198146.9287,-250809.4772,-255865.6269,-105889.5441
2/22/2022,5:59:59 PM,642730.7428,-175941.7644,-197417.4202,-247948.1855,-257974.2098,-107162.9607
2/22/2022,6:59:59 PM,643086.7299,-175169.8233,-196686.2359,-245062.0863,-260056.6608,-108425.5198
2/22/2022,7:59:59 PM,643433.7593,-174390.0649,-195953.1198,-242151.3522,-262112.827,-109677.1238
2/22/2022,8:59:59 PM,643771.4137,-173607.435,-195218.5517,-239216.2594,-264142.486,-110917.6141
2/22/2022,9:59:59 PM,644098.8482,-172821.7427,-194481.9374,-236257.1652,-266145.3228,-112146.8955
2/22/2022,10:59:59 PM,644414.6996,-172037.6834,-193743.6457,-233274.2689,-268121.2226,-113364.7503
2/22/2022,11:59:59 PM,644722.4367,-171246.1815,-193003.8133,-230267.8706,-270069.9059,-114571.1481
2/23/2022,12:59:59 AM,645019.8123,-170451.6949,-192262.3591,-227238.2508,-271991.1683,-115765.936
2/23/2022,1:59:59 AM,645307.7413,-169654.5035,-191519.5878,-224185.7029,-273884.8255,-116948.9003
2/23/2022,2:59:59 AM,645586.2576,-168854.652,-190775.3547,-221110.5303,-275750.6121,-118120.0146
2/23/2022,3:59:59 AM,645854.3702,-168051.918,-190029.5817,-218012.9667,-277588.3754,-119279.1299
2/23/2022,4:59:59 AM,646112.0646,-167246.3375,-189282.2973,-214893.3546,-279397.907,-120426.0371
2/23/2022,5:59:59 AM,646360.3049,-166438.1981,-188533.6317,-211751.999,-281178.9547,-121560.7131
2/23/2022,6:59:59 AM,646598.053,-165627.2695,-187783.6799,-208589.1697,-282931.3244,-122683.0742
2/23/2022,7:59:59 AM,646826.3209,-164813.8494,-187032.3996,-205405.1737,-284654.8773,-123792.8542
2/23/2022,8:59:59 AM,647044.1161,-163997.7218,-186279.7175,-202200.2793,-286349.4276,-124889.9721
2/23/2022,9:59:59 AM,647251.3791,-163178.9112,-185525.8324,-198974.8921,-288014.67,-125974.4092
2/23/2022,10:59:59 AM,647449.0773,-162357.7,-184770.8688,-195729.2056,-289650.5336,-127045.9644
2/23/2022,11:59:59 AM,647636.2637,-161533.8878,-184014.586,-192463.6509,-291256.761,-128104.499
2/23/2022,12:59:59 PM,647487.1172,-160621.6869,-184483.3693,-189178.4444,-292833.2187,-129149.9367
2/23/2022,1:59:59 PM,647326.5736,-159712.6235,-184950.1345,-185873.9032,-294379.7083,-130182.2019
2/23/2022,2:59:59 PM,647157.8495,-158797.5367,-185415.2973,-182550.4196,-295896.0433,-131201.0984
2/23/2022,3:59:59 PM,647308.3563,-157966.3395,-184654.7541,-179208.31,-297382.0379,-132206.5531
2/23/2022,4:59:59 PM,647449.3974,-157127.9917,-183893.1438,-175847.8498,-298837.5618,-133198.4328
2/23/2022,5:59:59 PM,647579.8514,-156287.2476,-183130.324,-172469.353,-300262.4371,-134176.6661
2/23/2022,6:59:59 PM,647700.5982,-155444.3582,-182366.7564,-169073.1853,-301656.4608,-135141.1823
2/23/2022,7:59:59 PM,647809.5649,-154603.8444,-181602.2026,-165659.6938,-303019.5278,-136091.7306
2/23/2022,8:59:59 PM,647911.0518,-153751.833,-180836.9522,-162229.2193,-304351.4065,-137028.3629
2/23/2022,9:59:59 PM,647999.797,-152902.0477,-180070.5073,-158781.9992,-305652.0593,-137950.8303
2/23/2022,10:59:59 PM,648078.7472,-152050.2487,-179303.5885,-155318.5432,-306921.2018,-138859.126
2/23/2022,11:59:59 PM,648148.0969,-151191.5477,-178535.7909,-151838.9978,-308158.7692,-139753.1833
2/24/2022,12:59:59 AM,648206.5265,-150335.6168,-177767.5697,-148343.8506,-309364.5816,-140632.8163
2/24/2022,1:59:59 AM,648255.3224,-149472.8561,-176998.522,-144833.4152,-310538.5257,-141497.9001
2/24/2022,2:59:59 AM,648293.3304,-148608.0067,-176228.8445,-141307.9822,-311680.447,-142348.4301
2/24/2022,3:59:59 AM,648320.5404,-147741.1066,-175458.5641,-137767.9699,-312790.1907,-143184.2822
2/24/2022,4:59:59 AM,648336.9859,-146872.204,-174687.538,-134213.6858,-313867.6577,-144005.3336
2/24/2022,5:59:59 AM,648343.5572,-146001.5393,-173916.2156,-130645.5341,-314912.6839,-144811.521
2/24/2022,6:59:59 AM,648339.3018,-145128.9361,-173144.3684,-127063.8081,-315925.1571,-145602.782
2/24/2022,7:59:59 AM,648325.3022,-144249.7274,-172371.8534,-123468.872,-316904.9935,-146378.9353
2/24/2022,8:59:59 AM,648300.4012,-143368.6473,-171599.036,-119861.1794,-317852.0261,-147139.9194
2/24/2022,9:59:59 AM,648263.5966,-142490.4585,-170825.7729,-116240.9515,-318766.1545,-147885.7317
2/24/2022,10:59:59 AM,647911.6333,-141539.0711,-171270.8654,-112608.6556,-319647.2718,-148616.1925
2/24/2022,11:59:59 AM,647549.2404,-140581.929,-171714.0122,-108964.5718,-320495.2896,-149331.2407
2/24/2022,12:59:59 PM,647484.333,-139695.371,-170939.0562,-105309.1369,-321310.0414,-150030.8742
2/24/2022,1:59:59 PM,647409.5376,-138802.4277,-170163.7204,-101642.7064,-322091.5044,-150714.8549
2/24/2022,2:59:59 PM,647321.8306,-137912.344,-169387.9515,-97965.64818,-322839.5189,-151383.24
2/24/2022,3:59:59 PM,647225.1532,-137016.1572,-168612.103,-94278.29554,-323554.0224,-152035.9094
2/24/2022,4:59:59 PM,647118.4467,-136113.6879,-167836.2892,-90581.08378,-324234.8995,-152672.8021
2/24/2022,5:59:59 PM,646999.8013,-135214.4061,-167060.1978,-86874.33964,-324882.0992,-153293.798
2/24/2022,6:59:59 PM,646871.1408,-134308.9312,-166284.0228,-83158.43583,-325495.5339,-153898.8358
2/24/2022,7:59:59 PM,646729.5478,-133406.5162,-165507.5461,-79433.79281,-326075.0813,-154487.9124
2/24/2022,8:59:59 PM,646578.8618,-132498.1866,-164731.2801,-75700.72785,-326620.7057,-155060.9072
2/24/2022,9:59:59 PM,646418.1065,-131583.7881,-163955.0054,-71959.72506,-327132.3364,-155617.6992
2/24/2022,10:59:59 PM,646245.3547,-130672.7637,-163178.7469,-68211.01968,-327609.8815,-156158.3428
2/24/2022,11:59:59 PM,646061.5144,-129755.5535,-162402.458,-64455.15278,-328053.2983,-156682.6576
2/25/2022,12:59:59 AM,645866.5737,-128837.0923,-161626.4042,-60692.35428,-328462.5025,-157190.6968
2/25/2022,1:59:59 AM,645661.5202,-127917.6173,-160850.6791,-56923.10089,-328837.4768,-157682.2791
2/25/2022,2:59:59 AM,645445.3257,-126992.0882,-160074.9991,-53147.78912,-329178.1146,-158157.4561
2/25/2022,3:59:59 AM,645217.0836,-126070.1247,-159299.6265,-49366.76946,-329484.4055,-158616.1038
2/25/2022,4:59:59 AM,644978.6288,-125142.3815,-158524.5849,-45580.38014,-329756.2885,-159058.2137
2/25/2022,5:59:59 AM,644728.9419,-124208.7129,-157749.8321,-41789.1369,-329993.7389,-159483.6604
2/25/2022,6:59:59 AM,644467.1981,-123278.7332,-156975.4591,-37993.31111,-330196.6874,-159892.4918
2/25/2022,7:59:59 AM,643913.168,-122289.5468,-157405.954,-34193.35739,-330365.1576,-160284.5227
2/25/2022,8:59:59 AM,643630.3243,-121353.4547,-156631.5149,-30389.65399,-330499.0481,-160659.857
2/25/2022,9:59:59 AM,643337.3015,-120416.6729,-155857.5733,-26582.58838,-330598.3737,-161018.3654
2/25/2022,10:59:59 AM,643032.9348,-119474.1852,-155084.1892,-22772.59708,-330663.095,-161360.0336
2/25/2022,11:59:59 AM,642717.3719,-118530.9085,-154311.2835,-18960.00045,-330693.2147,-161684.7881
2/25/2022,12:59:59 PM,642390.5701,-117586.8772,-153539.0459,-15145.22936,-330688.7044,-161992.6123
2/25/2022,1:59:59 PM,642052.4164,-116637.2898,-152767.2704,-11328.65462,-330649.5448,-162283.488
2/25/2022,2:59:59 PM,641702.044,-115686.8658,-151995.982,-7510.702986,-330575.7482,-162557.3382
2/25/2022,3:59:59 PM,641341.3666,-114735.9942,-151225.6575,-3691.73951,-330467.306,-162814.142
2/25/2022,4:59:59 PM,640968.426,-113784.3658,-150456.0317,127.7578496,-330324.2427,-163053.8198
2/25/2022,5:59:59 PM,640584.077,-112827.3746,-149686.9626,3947.544515,-330146.5036,-163276.4631
2/25/2022,6:59:59 PM,640188.4414,-111869.8986,-148918.6978,7767.089458,-329934.125,-163481.9894
2/25/2022,7:59:59 PM,639781.3256,-110907.1544,-148151.2019,11586.0384,-329687.1487,-163670.3142
2/25/2022,8:59:59 PM,639362.8671,-109944.0121,-147384.7199,15403.98058,-329405.5662,-163841.4671
2/25/2022,9:59:59 PM,638932.1029,-108980.3506,-146619.0517,19220.56553,-329089.3999,-163995.4182
2/25/2022,10:59:59 PM,638490.7778,-108011.736,-145854.4403,23035.33037,-328738.6841,-164132.1362
2/25/2022,11:59:59 PM,638037.1287,-107042.6994,-145090.687,26847.92955,-328353.4522,-164251.5878
2/26/2022,12:59:59 AM,637571.1533,-106073.2877,-144327.8147,30657.95993,-327933.7178,-164353.7959
2/26/2022,1:59:59 AM,637094.5409,-105099.0676,-143566.2277,34464.96535,-327479.5346,-164438.7237
2/26/2022,2:59:59 AM,636604.5855,-104124.4074,-142805.5132,38268.66039,-326990.9165,-164506.3906
2/26/2022,3:59:59 AM,636104.9627,-103145.2072,-142046.1768,42068.53583,-326467.9355,-164556.7564
2/26/2022,4:59:59 AM,635591.9802,-102165.669,-141287.7565,45864.25635,-325910.6507,-164589.7791
2/26/2022,5:59:59 AM,635067.5654,-101186.1519,-140530.7034,49655.42323,-325319.0759,-164605.53
2/26/2022,6:59:59 AM,634531.4823,-100201.9327,-139774.8234,53441.59025,-324693.2965,-164603.9634
2/26/2022,7:59:59 AM,633981.9869,-99217.52507,-139020.0895,57222.42718,-324033.3863,-164585.0319
2/26/2022,8:59:59 AM,633422.7251,-98228.82945,-138266.9938,60997.53867,-323339.3758,-164548.801
2/26/2022,9:59:59 AM,632850.0714,-97240.05524,-137514.9216,64766.4785,-322611.3412,-164495.2769
2/26/2022,10:59:59 AM,632264.9569,-96251.39652,-136764.2683,68528.86419,-321849.3825,-164424.4063
2/26/2022,11:59:59 AM,631668.0749,-95258.30815,-136015.0537,72284.30307,-321053.5493,-164336.2493
2/26/2022,12:59:59 PM,631058.7191,-94265.44109,-135267.2972,76032.40886,-320223.9251,-164230.8061
2/26/2022,1:59:59 PM,630438.503,-93268.39756,-134521.3872,79772.85906,-319360.6127,-164108.0179
2/26/2022,2:59:59 PM,629805.5047,-92266.95758,-133776.766,83505.14433,-318463.6781,-163967.9963
2/26/2022,3:59:59 PM,629159.3104,-91270.47463,-133033.8219,87228.8887,-317533.2515,-163810.6783
2/26/2022,4:59:59 PM,628501.9468,-90265.27685,-132292.411,90943.81326,-316569.3814,-163636.1144
2/26/2022,5:59:59 PM,627831.3913,-89265.13493,-131552.7136,94649.41725,-315572.1836,-163444.3529
2/26/2022,6:59:59 PM,627148.6238,-88256.26495,-130814.5449,98345.32792,-314541.8051,-163235.3252
2/26/2022,7:59:59 PM,626453.6389,-87252.68811,-130078.3277,102031.2031,-313478.2994,-163009.1335
2/26/2022,8:59:59 PM,625746.403,-86240.5157,-129343.6755,105706.6533,-312381.7694,-162765.8207
2/26/2022,9:59:59 PM,625258.0425,-85265.24648,-127451.6357,109371.2531,-311252.3973,-162505.3124
2/26/2022,10:59:59 PM,624524.9894,-84249.48648,-126722.314,113024.6693,-310090.2805,-162227.6479
2/26/2022,11:59:59 PM,623778.3333,-83234.41651,-125994.9542,116666.4938,-308895.4876,-161932.9795
2/27/2022,12:59:59 AM,623018.141,-82220.09996,-125269.2531,120296.3037,-307668.2218,-161621.2277
2/27/2022,1:59:59 AM,622245.9471,-81202.18915,-124545.5837,123913.8185,-306408.5765,-161292.4263
2/27/2022,2:59:59 AM,621461.7024,-80180.74781,-123824.1212,127518.5747,-305116.6625,-160946.7226
2/27/2022,3:59:59 AM,620663.841,-79160.2339,-123104.6864,131110.2161,-303792.7069,-160583.9739
2/27/2022,4:59:59 AM,619853.9091,-78136.31799,-122387.4879,134688.4276,-302436.7414,-160204.3822
2/27/2022,5:59:59 AM,619030.3551,-77113.44978,-121672.3478,138252.7252,-301049.0002,-159807.9168
2/27/2022,6:59:59 AM,618193.7373,-76087.18943,-120959.2817,141802.8139,-299629.5794,-159394.6611
2/27/2022,7:59:59 AM,617344.4669,-75062.21922,-120248.4951,145338.3685,-298178.6538,-158964.5812
2/27/2022,8:59:59 AM,616482.1135,-74033.99069,-119539.8115,148858.8714,-296696.406,-158517.8151
2/27/2022,9:59:59 AM,615606.63,-73002.57541,-118833.404,152364.0888,-295182.9489,-158054.3841
2/27/2022,10:59:59 AM,614717.4766,-71972.51962,-118129.2865,155853.6436,-293638.5016,-157574.2495
2/27/2022,11:59:59 AM,613816.1216,-70939.52565,-117427.8167,159327.1587,-292063.166,-157077.6035
2/27/2022,12:59:59 PM,612900.6275,-69903.44676,-116728.4755,162784.1928,-290457.1806,-156564.463
2/27/2022,1:59:59 PM,612183.2318,-68892.75758,-114900.0476,166224.5083,-288820.6781,-156034.8433
2/27/2022,2:59:59 PM,611448.0745,-67878.08494,-113077.7515,169647.7011,-287153.8578,-155488.8168
2/27/2022,3:59:59 PM,610694.2127,-66859.42207,-111261.3402,173053.3534,-285456.9048,-154926.5131
2/27/2022,4:59:59 PM,609722.179,-65819.825,-110578.1297,176441.2385,-283729.9909,-154347.8855
2/27/2022,5:59:59 PM,608735.913,-64777.51594,-109897.4948,179810.9372,-281973.3145,-153753.0614
2/27/2022,6:59:59 PM,607737.3855,-63732.7874,-109219.6436,183162.1087,-280187.0973,-153142.0505
2/27/2022,7:59:59 PM,606724.1138,-62689.91933,-108544.5446,186494.3679,-278371.5008,-152515.0364
2/27/2022,8:59:59 PM,605697.5618,-61644.67262,-107872.2274,189807.4699,-276526.6956,-151872.0271
2/27/2022,9:59:59 PM,604656.7364,-60597.0303,-107202.527,193100.9761,-274652.9888,-151213.0291
2/27/2022,10:59:59 PM,603602.5767,-59547.17265,-106535.7814,196374.5958,-272750.4978,-150538.2241
2/27/2022,11:59:59 PM,602534.6449,-58499.56393,-105871.9977,199628.0184,-270819.4222,-149847.6759
2/28/2022,12:59:59 AM,601452.8062,-57445.42213,-105211.0112,202860.9012,-268860.0235,-149141.3887
2/28/2022,1:59:59 AM,600357.1592,-56393.68051,-104553.1549,206072.8712,-266872.5293,-148419.4837
2/28/2022,2:59:59 AM,599246.7341,-55344.30857,-103898.2637,209263.6177,-264857.1599,-147682.0227
2/28/2022,3:59:59 AM,598123.3129,-54288.76069,-103246.5139,212432.8435,-262814.065,-146929.1847
2/28/2022,4:59:59 AM,596984.0979,-53235.65191,-102597.7252,215580.2223,-260743.554,-146160.9126
2/28/2022,5:59:59 AM,596018.4169,-52192.89806,-100853.2383,218705.4104,-258645.8272,-145377.3849
2/28/2022,6:59:59 AM,595032.6307,-51151.78218,-99115.9945,221808.1241,-256521.0737,-144578.7207
2/28/2022,7:59:59 AM,594028.1243,-50108.16097,-97386.24839,224888.0392,-254369.623,-143764.8615
2/28/2022,8:59:59 AM,592829.3367,-49051.95993,-96757.57176,227944.8222,-252191.6205,-142936.1035
2/28/2022,9:59:59 AM,591616.4914,-47990.07197,-96131.96394,230978.2113,-249987.3886,-142092.3283
2/28/2022,10:59:59 AM,590388.1566,-46926.82585,-95509.72294,233987.8712,-247757.0867,-141233.8323
2/28/2022,11:59:59 AM,589145.982,-45866.75981,-94891.01751,236973.5241,-245501.0305,-140360.5559
2/28/2022,12:59:59 PM,587888.641,-44801.23361,-94275.68129,239934.8259,-243219.4715,-139472.677
2/28/2022,1:59:59 PM,586616.4263,-43738.97822,-93664.02311,242871.5342,-240912.6023,-138570.3144
2/28/2022,2:59:59 PM,585329.6873,-42675.80649,-93055.89118,245783.3807,-238580.6796,-137653.5272
2/28/2022,3:59:59 PM,584028.6955,-41607.56548,-92451.43349,248669.9974,-236224.0356,-136722.4344
2/28/2022,4:59:59 PM,582711.8451,-40542.78718,-91850.49173,251531.1596,-233842.8973,-135777.0955
2/28/2022,5:59:59 PM,581380.4015,-39477.38243,-91253.36772,254366.5259,-231437.5521,-134817.6898
2/28/2022,6:59:59 PM,580033.3725,-38411.38387,-90659.90235,257175.9117,-229008.1936,-133844.2775
2/28/2022,7:59:59 PM,578836.1427,-37351.34161,-89004.90123,259958.994,-226555.1375,-132856.9786
2/28/2022,8:59:59 PM,577617.9919,-36294.25497,-87358.40262,262715.4743,-224078.6477,-131855.9744
2/28/2022,9:59:59 PM,576382.1421,-35236.21305,-85721.23042,265445.146,-221578.9933,-130841.2658
2/28/2022,10:59:59 PM,575125.9317,-34172.97349,-84092.8686,268147.6739,-219056.4967,-129813.0348
2/28/2022,11:59:59 PM,573850.1119,-33108.92446,-82473.54541,270822.8566,-216511.3622,-128771.4039
3/1/2022,12:59:59 AM,572405.1414,-32039.99684,-81917.03176,273470.4342,-213943.9066,-127716.4359
3/1/2022,1:59:59 AM,570945.7308,-30967.12202,-81364.83825,276090.1137,-211354.4252,-126648.3152
3/1/2022,2:59:59 AM,569469.6589,-29894.47252,-80816.67142,278681.7124,-208743.1508,-125567.1055
3/1/2022,3:59:59 AM,567977.9113,-28822.21259,-80272.66096,281244.9212,-206110.4524,-124472.9323
3/1/2022,4:59:59 AM,566470.6462,-27746.33027,-79733.08396,283779.5243,-203456.5468,-123365.9826
3/1/2022,5:59:59 AM,564946.4817,-26675.14021,-79197.64208,286285.2703,-200781.7795,-122246.3224
3/1/2022,6:59:59 AM,563406.7808,-25600.57486,-78666.60416,288761.9628,-198086.3894,-121114.0797
3/1/2022,7:59:59 AM,561851.3208,-24526.86475,-78140.09707,291209.3191,-195370.7085,-119969.4445
3/1/2022,8:59:59 AM,560420.6597,-23460.00646,-76587.45166,293627.1288,-192635.0486,-118812.4855
3/1/2022,9:59:59 AM,558969.4685,-22393.53226,-75045.04696,296015.2164,-189879.6738,-117643.2721
3/1/2022,10:59:59 AM,557497.9415,-21323.52608,-73512.95401,298373.2892,-187104.9224,-116462.059
3/1/2022,11:59:59 AM,556006.9392,-20254.2386,-71991.37128,300701.1903,-184311.0054,-115268.9792
3/1/2022,12:59:59 PM,554494.6418,-19181.70241,-70480.25056,302998.6688,-181498.3677,-114064.0437
3/1/2022,1:59:59 PM,552961.7954,-18114.17156,-68979.78951,305265.5534,-178667.2175,-112847.4493
3/1/2022,2:59:59 PM,551283.9572,-17035.86435,-68503.60612,307501.611,-175817.8732,-111619.3941
3/1/2022,3:59:59 PM,549589.1898,-15963.41145,-68032.37558,309706.6921,-172950.6339,-110379.892
3/1/2022,4:59:59 PM,547877.7367,-14888.93121,-67566.06969,311880.522,-170065.8723,-109129.2056
3/1/2022,5:59:59 PM,546148.5691,-13812.56029,-67104.67694,314022.9692,-167163.832,-107867.4131
3/1/2022,6:59:59 PM,544401.4657,-12742.38557,-66648.30642,316133.8156,-164244.9232,-106594.5936
3/1/2022,7:59:59 PM,542637.702,-11666.68372,-66197.04706,318212.9119,-161309.3142,-105311.0139
3/1/2022,8:59:59 PM,540975.9512,-10595.85401,-64756.78832,320260.0619,-158357.432,-104016.6935
3/1/2022,9:59:59 PM,539292.9158,-9527.161547,-63328.05797,322275.0645,-155389.5642,-102711.9024
